kepid,tce_plnt_num,pred_score,pred_class,norm_kepid
005650062,02,0.000,0,100001645
005650341,02,0.000,0,100001645
005651181,02,0.000,0,100001645
005651327,02,0.000,0,100001645
005653126,02,0.000,0,100001645
005653152,02,0.000,0,100001645
005653693,02,0.000,0,100001645
005653795,02,0.230,0,100001645
005653849,02,0.000,0,100001645
005688032,02,0.000,0,100001645
005688683,02,0.000,0,100001645
005689351,02,0.981,1,100001645
005693926,02,0.000,0,100001645
005694127,02,0.000,0,100001645
005695396,02,0.983,1,100001645
005695904,02,0.000,0,100001645
005696909,02,0.000,0,100001645
005699171,02,0.000,0,100001645
005700330,02,0.000,0,100001645
005700900,02,0.000,0,100001645
005702236,02,0.000,0,100001645
005702637,02,0.000,0,100001645
005703256,02,0.000,0,100001645
005705575,02,0.000,0,100001645
005705927,02,0.000,0,100001645
005706595,02,1.000,1,100001645
005706866,02,0.000,0,100001645
005706966,02,1.000,1,100001645
005707897,02,0.000,0,100001645
005709103,02,0.000,0,100001645
005709664,02,0.000,0,100001645
005709725,02,1.000,1,100001645
005710376,02,0.000,0,100001645
005716244,02,0.000,0,100001645
005716330,02,0.000,0,100001645
005716472,02,0.000,0,100001645
005716508,02,0.000,0,100001645
005721628,02,0.000,0,100001645
005722668,02,0.000,0,100001645
005722737,02,0.000,0,100001645
005722895,02,0.000,0,100001645
005723310,02,0.000,0,100001645
005724158,02,0.000,0,100001645
005724440,02,0.000,0,100001645
005724523,02,0.000,0,100001645
005724811,02,0.000,0,100001645
005725087,02,0.000,0,100001645
005725851,02,0.000,0,100001645
005726667,02,0.000,0,100001645
005727396,02,0.000,0,100001645
005727773,02,0.000,0,100001645
005727964,02,0.000,0,100001645
005728283,02,0.000,0,100001645
005728843,02,0.000,0,100001645
005730380,02,0.000,0,100001645
005730867,02,0.000,0,100001645
005731312,02,0.000,0,100001645
005731697,02,0.000,0,100001645
005733972,02,0.000,0,100001645
005734003,02,0.000,0,100001645
005735762,02,1.000,1,100001645
005735878,02,0.000,0,100001645
005736461,02,0.000,0,100001645
005737104,02,0.000,0,100001645
005737166,02,0.000,0,100001645
005737687,02,0.000,0,100001645
005737902,02,0.000,0,100001645
005738127,02,0.000,0,100001645
005738346,02,0.000,0,100001645
005738431,02,0.000,0,100001645
005738496,02,0.000,0,100001645
005738506,02,0.000,0,100001645
005738698,02,0.000,0,100001645
005739204,02,0.000,0,100001645
005739251,02,0.000,0,100001645
005768927,02,0.000,0,100001645
005769403,02,0.000,0,100001645
005769810,02,0.798,1,100001645
005770231,02,0.000,0,100001645
005770769,02,0.000,0,100001645
005771149,02,0.000,0,100001645
005771589,02,0.000,0,100001645
005771719,02,0.000,0,100001645
005772452,02,0.000,0,100001645
005774557,02,0.000,0,100001645
005774743,02,0.000,0,100001645
005775128,02,0.000,0,100001645
005775232,02,0.000,0,100001645
005780460,02,0.000,0,100001645
005780782,02,0.000,0,100001645
005780885,02,0.000,0,100001645
005781192,02,0.000,0,100001645
005781774,02,0.000,0,100001645
005781841,02,0.000,0,100001645
005782376,02,0.000,0,100001645
005783203,02,0.000,0,100001645
005784256,02,0.000,0,100001645
005784345,02,0.000,0,100001645
005785906,02,0.000,0,100001645
005786154,02,0.000,0,100001645
005786376,02,0.000,0,100001645
005786382,02,0.000,0,100001645
005787972,02,0.000,0,100001645
005788363,02,0.000,0,100001645
005790807,02,0.000,0,100001645
005791720,02,0.000,0,100001645
005791986,02,1.000,1,100001645
005792202,02,1.000,1,100001645
005792656,02,0.000,0,100001645
005792900,02,0.000,0,100001645
005793299,02,0.000,0,100001645
005794197,02,0.000,0,100001645
005794379,02,0.999,1,100001645
005794570,02,1.000,1,100001645
005795648,02,0.000,0,100001645
005796185,02,0.000,0,100001645
005801452,02,0.000,0,100001645
005801925,02,0.000,0,100001645
005802398,02,0.000,0,100001645
005802470,02,0.000,0,100001645
005802784,02,0.000,0,100001645
005807415,02,0.000,0,100001645
005807579,02,0.000,0,100001645
005809890,02,1.000,1,100001645
005810113,02,0.000,0,100001645
005811262,02,0.000,0,100001645
005812648,02,0.000,0,100001645
005814635,02,0.000,0,100001645
005816144,02,0.000,0,100001645
005816811,02,0.000,0,100001645
005817210,02,0.000,0,100001645
005817533,02,0.000,0,100001645
005817566,02,0.000,0,100001645
005817957,02,0.000,0,100001645
005818068,02,0.000,0,100001645
005818165,02,0.000,0,100001645
005819178,02,0.000,0,100001645
005821056,02,0.000,0,100001645
005821165,02,0.000,0,100001645
005822171,02,0.000,0,100001645
005822633,02,0.000,0,100001645
005823133,02,0.000,0,100001645
005823587,02,0.000,0,100001645
005853692,02,0.000,0,100001645
005856571,02,0.985,1,100001645
005865766,02,0.000,0,100001645
005866001,02,0.000,0,100001645
005866098,02,0.000,0,100001645
005866099,02,0.000,0,100001645
005866104,02,0.000,0,100001645
005866555,02,0.000,0,100001645
005866724,02,1.000,1,100001645
005869301,02,0.000,0,100001645
005869777,02,0.003,0,100001645
005870047,02,0.000,0,100001645
005871088,02,0.000,0,100001645
005871918,02,0.000,0,100001645
005872150,02,0.017,0,100001645
005872972,02,0.000,0,100001645
005873209,02,0.000,0,100001645
005876187,02,0.000,0,100001645
005876360,02,0.000,0,100001645
005876805,02,0.000,0,100001645
005877364,02,0.000,0,100001645
005878249,02,0.000,0,100001645
005879187,02,0.000,0,100001645
005879574,02,0.000,0,100001645
005879641,02,0.000,0,100001645
005880320,02,0.758,1,100001645
005880537,02,0.000,0,100001645
005881213,02,0.000,0,100001645
005881688,02,0.000,0,100001645
005881704,02,0.000,0,100001645
005881813,02,0.579,1,100001645
005881893,02,0.000,0,100001645
005888009,02,0.000,0,100001645
005888069,02,0.000,0,100001645
005891708,02,0.000,0,100001645
005892538,02,0.000,0,100001645
005892969,02,0.000,0,100001645
005893123,02,0.000,0,100001645
005893839,02,0.000,0,100001645
005894044,02,0.000,0,100001645
005894155,02,0.000,0,100001645
005894549,02,0.000,0,100001645
005894825,02,0.000,0,100001645
005894972,02,0.000,0,100001645
005895238,02,0.000,0,100001645
005896439,02,0.000,0,100001645
005897645,02,0.000,0,100001645
005897826,02,0.000,0,100001645
005900260,02,0.000,0,100001645
005900574,02,0.000,0,100001645
005902653,02,0.000,0,100001645
005903242,02,0.000,0,100001645
005903749,02,0.985,1,100001645
005904699,02,0.000,0,100001645
005905234,02,0.000,0,100001645
005905878,02,0.000,0,100001645
005906502,02,0.000,0,100001645
005906537,02,0.000,0,100001645
005938266,02,0.000,0,100001645
005940273,02,0.000,0,100001645
005940490,02,0.000,0,100001645
005941160,02,1.000,1,100001645
005941928,02,0.000,0,100001645
005942808,02,1.000,1,100001645
005942949,02,0.000,0,100001645
005951140,02,0.000,0,100001645
005952366,02,0.000,0,100001645
005952403,02,0.000,0,100001645
005953966,02,0.000,0,100001645
005954017,02,0.000,0,100001645
005955321,02,0.000,0,100001645
005955621,02,0.000,0,100001645
005956106,02,0.003,0,100001645
005956342,02,0.945,1,100001645
005956656,02,0.908,1,100001645
005956859,02,0.000,0,100001645
005957002,02,0.000,0,100001645
005957334,02,0.000,0,100001645
005959719,02,0.905,1,100001645
005959837,02,0.000,0,100001645
005960484,02,0.000,0,100001645
005960899,02,0.000,0,100001645
005961350,02,0.000,0,100001645
005962532,02,0.000,0,100001645
005962716,02,0.000,0,100001645
005962956,02,0.000,0,100001645
005963222,02,0.000,0,100001645
005964173,02,0.000,0,100001645
005965819,02,0.987,1,100001645
005966154,02,0.970,1,100001645
005966212,02,0.000,0,100001645
005966322,02,0.000,0,100001645
005966921,02,0.000,0,100001645
005972334,02,0.996,1,100001645
005976681,02,0.000,0,100001645
005977646,02,0.000,0,100001645
005977984,02,0.000,0,100001645
005978154,02,0.000,0,100001645
005978295,02,0.000,0,100001645
005978559,02,0.619,1,100001645
005978682,02,0.000,0,100001645
005978913,02,0.000,0,100001645
005979863,02,0.000,0,100001645
005979866,02,0.000,0,100001645
005980061,02,0.000,0,100001645
005981039,02,0.000,0,100001645
005981819,02,0.000,0,100001645
005982073,02,0.000,0,100001645
005982353,02,0.000,0,100001645
005982378,02,0.000,0,100001645
005983348,02,0.000,0,100001645
005983532,02,0.000,0,100001645
005984278,02,0.000,0,100001645
005985441,02,0.000,0,100001645
005986209,02,0.000,0,100001645
005988140,02,0.000,0,100001645
005988566,02,0.000,0,100001645
005989391,02,0.000,0,100001645
005989921,02,0.000,0,100001645
005990753,02,0.000,0,100001645
005990915,02,0.000,0,100001645
005991591,02,0.000,0,100001645
005991936,02,0.000,0,100001645
006019416,02,0.000,0,100001645
006020753,02,1.000,1,100001645
006020848,02,0.000,0,100001645
006021193,02,1.000,1,100001645
006021275,02,0.971,1,100001645
006022792,02,0.000,0,100001645
006023332,02,0.000,0,100001645
006025092,02,0.000,0,100001645
006025466,02,0.000,0,100001645
006026438,02,0.400,0,100001645
006026737,02,0.757,1,100001645
006028860,02,0.000,0,100001645
006029130,02,0.000,0,100001645
006029214,02,0.000,0,100001645
006029239,02,0.786,1,100001645
006032320,02,0.000,0,100001645
006032730,02,0.000,0,100001645
006033489,02,0.000,0,100001645
006033873,02,0.000,0,100001645
006034120,02,0.000,0,100001645
006034185,02,0.000,0,100001645
006034916,02,0.000,0,100001645
006035335,02,0.000,0,100001645
006037581,02,1.000,1,100001645
006037612,02,0.000,0,100001645
006037987,02,0.000,0,100001645
006037990,02,0.000,0,100001645
006038713,02,0.000,0,100001645
006038777,02,0.024,0,100001645
006039039,02,0.000,0,100001645
006039095,02,0.000,0,100001645
006039264,02,0.000,0,100001645
006039270,02,0.000,0,100001645
006039392,02,0.000,0,100001645
006041680,02,0.000,0,100001645
006041734,02,0.998,1,100001645
006041803,02,0.000,0,100001645
006042031,02,0.000,0,100001645
006042191,02,0.000,0,100001645
006042663,02,0.000,0,100001645
006044064,02,0.000,0,100001645
006045059,02,0.000,0,100001645
006045250,02,0.000,0,100001645
006046311,02,0.000,0,100001645
006050127,02,0.000,0,100001645
006057080,02,0.000,0,100001645
006057401,02,0.000,0,100001645
006057750,02,0.000,0,100001645
006058816,02,0.979,1,100001645
006058896,02,0.000,0,100001645
006060277,02,0.000,0,100001645
006060355,02,0.000,0,100001645
006060580,02,0.000,0,100001645
006062088,02,1.000,1,100001645
006062766,02,0.000,0,100001645
006063291,02,0.000,0,100001645
006063448,02,0.000,0,100001645
006065351,02,0.000,0,100001645
006065651,02,0.000,0,100001645
006065699,02,0.000,0,100001645
006065823,02,0.000,0,100001645
006065934,02,0.000,0,100001645
006067817,02,0.000,0,100001645
006068502,02,0.000,0,100001645
006070714,02,0.000,0,100001645
006071684,02,0.000,0,100001645
006071791,02,0.000,0,100001645
006073006,02,0.000,0,100001645
006100062,02,0.000,0,100001645
006100702,02,0.000,0,100001645
006102338,02,0.000,0,100001645
006102716,02,0.000,0,100001645
006103049,02,0.000,0,100001645
006103377,02,0.981,1,100001645
006104631,02,0.000,0,100001645
006105113,02,0.000,0,100001645
006105462,02,0.977,1,100001645
006109688,02,0.000,0,100001645
006110119,02,0.000,0,100001645
006113656,02,0.000,0,100001645
006113752,02,0.000,0,100001645
006113864,02,0.000,0,100001645
006113871,02,0.000,0,100001645
006114118,02,0.000,0,100001645
006114387,02,0.000,0,100001645
006114403,02,0.000,0,100001645
006114539,02,0.000,0,100001645
006115025,02,0.000,0,100001645
006115466,02,0.000,0,100001645
006116129,02,0.000,0,100001645
006116172,02,0.000,0,100001645
006116612,02,0.000,0,100001645
006117415,02,0.000,0,100001645
006118085,02,0.000,0,100001645
006118145,02,0.000,0,100001645
006119407,02,0.000,0,100001645
006119608,02,0.000,0,100001645
006119788,02,0.000,0,100001645
006119914,02,0.000,0,100001645
006119970,02,0.000,0,100001645
006120073,02,0.000,0,100001645
006123324,02,0.000,0,100001645
006125731,02,0.000,0,100001645
006126076,02,0.000,0,100001645
006127083,02,0.000,0,100001645
006127239,02,0.000,0,100001645
006128027,02,0.000,0,100001645
006128141,02,0.000,0,100001645
006128330,02,0.000,0,100001645
006129451,02,0.000,0,100001645
006131659,02,0.000,0,100001645
006138109,02,0.000,0,100001645
006138551,02,0.000,0,100001645
006139982,02,0.000,0,100001645
006140084,02,0.000,0,100001645
006140122,02,0.000,0,100001645
006141503,02,0.000,0,100001645
006142919,02,0.000,0,100001645
006143929,02,0.000,0,100001645
006145098,02,0.000,0,100001645
006145614,02,0.000,0,100001645
006146418,02,0.000,0,100001645
006147122,02,0.000,0,100001645
006147573,02,0.000,0,100001645
006148704,02,0.000,0,100001645
006150977,02,0.000,0,100001645
006152974,02,0.992,1,100001645
006153201,02,0.000,0,100001645
006153673,02,0.000,0,100001645
006182019,02,0.000,0,100001645
006182093,02,0.000,0,100001645
006182849,02,0.000,0,100001645
006183128,02,0.000,0,100001645
006184894,02,0.000,0,100001645
006185416,02,0.000,0,100001645
006185476,02,0.000,0,100001645
006185496,02,0.000,0,100001645
006185717,02,0.000,0,100001645
006186082,02,0.000,0,100001645
006187341,02,0.000,0,100001645
006187639,02,0.000,0,100001645
006187665,02,0.000,0,100001645
006188207,02,0.000,0,100001645
006192231,02,0.000,0,100001645
006192431,02,0.000,0,100001645
006192847,02,0.000,0,100001645
006195556,02,0.000,0,100001645
006195999,02,0.000,0,100001645
006196457,02,0.976,1,100001645
006197810,02,0.000,0,100001645
006200709,02,0.000,0,100001645
006200917,02,0.000,0,100001645
006200965,02,0.000,0,100001645
006203421,02,0.000,0,100001645
006205384,02,0.000,0,100001645
006205405,02,0.000,0,100001645
006205468,02,0.000,0,100001645
006205483,02,0.000,0,100001645
006206627,02,0.000,0,100001645
006206694,02,0.000,0,100001645
006206751,02,0.000,0,100001645
006206885,02,0.000,0,100001645
006207535,02,0.000,0,100001645
006209347,02,0.000,0,100001645
006209677,02,0.999,1,100001645
006209798,02,0.000,0,100001645
006211547,02,0.000,0,100001645
006214033,02,0.000,0,100001645
006219684,02,0.000,0,100001645
006220470,02,0.000,0,100001645
006221385,02,0.999,1,100001645
006222079,02,0.000,0,100001645
006222381,02,0.000,0,100001645
006222529,02,0.000,0,100001645
006222884,02,0.000,0,100001645
006222898,02,0.000,0,100001645
006223256,02,0.000,0,100001645
006224062,02,0.000,0,100001645
006224148,02,0.000,0,100001645
006224312,02,0.000,0,100001645
006225654,02,0.000,0,100001645
006225816,02,0.000,0,100001645
006226293,02,0.000,0,100001645
006228201,02,0.000,0,100001645
006228371,02,0.000,0,100001645
006228703,02,0.000,0,100001645
006229130,02,0.000,0,100001645
006230245,02,0.000,0,100001645
006230532,02,0.000,0,100001645
006230921,02,0.000,0,100001645
006231401,02,0.000,0,100001645
006231451,02,0.000,0,100001645
006231538,02,0.000,0,100001645
006233483,02,0.000,0,100001645
006233558,02,0.000,0,100001645
006233573,02,0.000,0,100001645
006233748,02,0.000,0,100001645
006233890,02,0.000,0,100001645
006233899,02,0.000,0,100001645
006235404,02,0.000,0,100001645
006263470,02,0.000,0,100001645
006266219,02,0.000,0,100001645
006266741,02,1.000,1,100001645
006267425,02,0.000,0,100001645
006268648,02,1.000,1,100001645
006268722,02,0.000,0,100001645
006268890,02,0.000,0,100001645
006269092,02,0.000,0,100001645
006273239,02,0.000,0,100001645
006276791,02,0.999,1,100001645
006276994,02,0.000,0,100001645
006277594,02,0.000,0,100001645
006278403,02,0.000,0,100001645
006278670,02,0.571,1,100001645
006278762,02,1.000,1,100001645
006279388,02,0.000,0,100001645
006279696,02,0.000,0,100001645
006280902,02,0.000,0,100001645
006280903,02,0.000,0,100001645
006280959,02,0.000,0,100001645
006283344,02,0.000,0,100001645
006283912,02,0.000,0,100001645
006284209,02,0.000,0,100001645
006284363,02,0.000,0,100001645
006285094,02,0.000,0,100001645
006286155,02,0.000,0,100001645
006286161,02,0.000,0,100001645
006286633,02,0.000,0,100001645
006287517,02,0.000,0,100001645
006288970,02,0.000,0,100001645
006289257,02,1.000,1,100001645
006289468,02,0.000,0,100001645
006290382,02,0.000,0,100001645
006290411,02,0.000,0,100001645
006290935,02,0.051,0,100001645
006291473,02,0.000,0,100001645
006292162,02,0.000,0,100001645
006292452,02,0.000,0,100001645
006292732,02,0.000,0,100001645
006292803,02,0.000,0,100001645
006292925,02,0.000,0,100001645
006293266,02,0.000,0,100001645
006294556,02,0.000,0,100001645
006294889,02,0.000,0,100001645
006301035,02,0.000,0,100001645
006301132,02,0.000,0,100001645
006301745,02,0.000,0,100001645
006301749,02,0.000,0,100001645
006302589,02,0.000,0,100001645
006302655,02,0.000,0,100001645
006305572,02,0.000,0,100001645
006307062,02,0.000,0,100001645
006307077,02,0.000,0,100001645
006307083,02,0.000,0,100001645
006307521,02,0.000,0,100001645
006307537,02,0.000,0,100001645
006308708,02,0.000,0,100001645
006309129,02,0.000,0,100001645
006310397,02,0.000,0,100001645
006310866,02,0.000,0,100001645
006310929,02,0.000,0,100001645
006311382,02,0.000,0,100001645
006311520,02,0.000,0,100001645
006312643,02,0.000,0,100001645
006314173,02,0.000,0,100001645
006341932,02,0.000,0,100001645
006342398,02,0.000,0,100001645
006345732,02,0.931,1,100001645
006346698,02,0.000,0,100001645
006347299,02,0.959,1,100001645
006349881,02,0.000,0,100001645
006352349,02,0.003,0,100001645
006356144,02,0.000,0,100001645
006356627,02,0.000,0,100001645
006357702,02,0.000,0,100001645
006357902,02,0.000,0,100001645
006357958,02,0.000,0,100001645
006359320,02,1.000,1,100001645
006359798,02,0.000,0,100001645
006359802,02,0.000,0,100001645
006362386,02,0.000,0,100001645
006364215,02,0.972,1,100001645
006365080,02,0.000,0,100001645
006366501,02,0.000,0,100001645
006366512,02,0.000,0,100001645
006367260,02,0.000,0,100001645
006367365,02,0.000,0,100001645
006369222,02,0.000,0,100001645
006369539,02,0.000,0,100001645
006370174,02,0.000,0,100001645
006372268,02,0.000,0,100001645
006374063,02,0.000,0,100001645
006380533,02,0.000,0,100001645
006380544,02,0.000,0,100001645
006380593,02,0.000,0,100001645
006381128,02,0.000,0,100001645
006381306,02,0.000,0,100001645
006381309,02,0.000,0,100001645
006381517,02,0.000,0,100001645
006381846,02,1.000,1,100001645
006382217,02,1.000,1,100001645
006382916,02,0.000,0,100001645
006383785,02,0.997,1,100001645
006385943,02,0.000,0,100001645
006386823,02,0.000,0,100001645
006387185,02,0.000,0,100001645
006387311,02,0.000,0,100001645
006387450,02,0.000,0,100001645
006387814,02,0.000,0,100001645
006387887,02,0.000,0,100001645
006387895,02,0.000,0,100001645
006388333,02,0.000,0,100001645
006388443,02,0.000,0,100001645
006388466,02,0.000,0,100001645
006388827,02,0.000,0,100001645
006389098,02,0.000,0,100001645
006390914,02,0.000,0,100001645
006392244,02,0.000,0,100001645
006392581,02,0.000,0,100001645
006392601,02,0.000,0,100001645
006421137,02,0.002,0,100001645
006421188,02,0.000,0,100001645
006421480,02,0.000,0,100001645
006421483,02,0.000,0,100001645
006421759,02,0.000,0,100001645
006421937,02,0.000,0,100001645
006422155,02,1.000,1,100001645
006422367,02,0.000,0,100001645
006423857,02,0.000,0,100001645
006425135,02,0.000,0,100001645
006425957,02,0.008,1,100001645
006426158,02,0.000,0,100001645
006426507,02,0.000,0,100001645
006428700,02,1.000,1,100001645
006428850,02,0.000,0,100001645
006428932,02,0.000,0,100001645
006429742,02,0.000,0,100001645
006430841,02,0.000,0,100001645
006431670,02,0.000,0,100001645
006435767,02,0.000,0,100001645
006436029,02,0.767,1,100001645
006436505,02,0.368,0,100001645
006437385,02,0.000,0,100001645
006438216,02,0.000,0,100001645
006438417,02,0.000,0,100001645
006441258,02,0.000,0,100001645
006441436,02,0.000,0,100001645
006441729,02,0.000,0,100001645
006441836,02,0.000,0,100001645
006442060,02,0.000,0,100001645
006442340,02,0.999,1,100001645
006442377,02,0.000,0,100001645
006443122,02,0.000,0,100001645
006443392,02,0.000,0,100001645
006444896,02,0.374,0,100001645
006445116,02,0.000,0,100001645
006445968,02,0.000,0,100001645
006445969,02,0.000,0,100001645
006446951,02,0.000,0,100001645
006448362,02,0.000,0,100001645
006448666,02,0.000,0,100001645
006448768,02,0.000,0,100001645
006448890,02,0.098,0,100001645
006449358,02,0.000,0,100001645
006449552,02,0.000,0,100001645
006450067,02,0.000,0,100001645
006450613,02,0.000,0,100001645
006450934,02,0.000,0,100001645
006451294,02,0.000,0,100001645
006451936,02,1.000,1,100001645
006462185,02,0.000,0,100001645
006462863,02,0.953,1,100001645
006462874,02,0.000,0,100001645
006463436,02,0.000,0,100001645
006463772,02,0.000,0,100001645
006464938,02,0.000,0,100001645
006466443,02,0.000,0,100001645
006466583,02,0.000,0,100001645
006466939,02,0.000,0,100001645
006467363,02,1.000,1,100001645
006467826,02,0.001,0,100001645
006468033,02,0.000,0,100001645
006468337,02,0.000,0,100001645
006468721,02,0.000,0,100001645
006468938,02,0.000,0,100001645
006468987,02,0.000,0,100001645
006469599,02,0.000,0,100001645
006469690,02,0.000,0,100001645
006470232,02,0.000,0,100001645
006470516,02,0.000,0,100001645
006470521,02,0.000,0,100001645
006470973,02,0.000,0,100001645
006471229,02,0.000,0,100001645
006471244,02,0.000,0,100001645
006500206,02,0.000,0,100001645
006504534,02,0.000,0,100001645
006507334,02,0.000,0,100001645
006507888,02,0.000,0,100001645
006508221,02,0.766,1,100001645
006508436,02,0.000,0,100001645
006509175,02,0.000,0,100001645
006509328,02,0.000,0,100001645
006510289,02,0.000,0,100001645
006511019,02,0.000,0,100001645
006511354,02,0.000,0,100001645
006511933,02,0.000,0,100001645
006515246,02,0.000,0,100001645
006515722,02,0.000,0,100001645
006516874,02,0.000,0,100001645
006519865,02,0.000,0,100001645
006519892,02,0.000,0,100001645
006520753,02,0.809,1,100001645
006521045,02,1.000,1,100001645
006521526,02,0.000,0,100001645
006521542,02,0.000,0,100001645
006522735,02,0.000,0,100001645
006522745,02,0.000,0,100001645
006522750,02,0.000,0,100001645
006523216,02,0.000,0,100001645
006523351,02,0.000,0,100001645
006523440,02,0.000,0,100001645
006525023,02,0.000,0,100001645
006525209,02,0.000,0,100001645
006525946,02,0.980,1,100001645
006526377,02,0.000,0,100001645
006527078,02,0.969,1,100001645
006527363,02,0.000,0,100001645
006527579,02,0.000,0,100001645
006528464,02,0.797,1,100001645
006528503,02,0.000,0,100001645
006529378,02,0.000,0,100001645
006530792,02,0.000,0,100001645
006531491,02,0.000,0,100001645
006531496,02,0.000,0,100001645
006531801,02,0.000,0,100001645
006535050,02,0.000,0,100001645
006535143,02,0.000,0,100001645
006535166,02,0.000,0,100001645
006535319,02,0.000,0,100001645
006541920,02,1.000,1,100001645
006542751,02,0.000,0,100001645
006543496,02,0.000,0,100001645
006543683,02,0.000,0,100001645
006543893,02,0.997,1,100001645
006544160,02,0.000,0,100001645
006544977,02,0.000,0,100001645
006545018,02,0.000,0,100001645
006545358,02,0.000,0,100001645
006547641,02,0.000,0,100001645
006548447,02,0.000,0,100001645
006548898,02,0.000,0,100001645
006549597,02,0.000,0,100001645
006549623,02,0.000,0,100001645
006579643,02,0.000,0,100001645
006579806,02,0.000,0,100001645
006580131,02,0.000,0,100001645
006584042,02,0.000,0,100001645
006584167,02,0.000,0,100001645
006586052,02,0.000,0,100001645
006586333,02,0.000,0,100001645
006587002,02,1.000,1,100001645
006587280,02,0.994,1,100001645
006587458,02,0.000,0,100001645
006590363,02,0.000,0,100001645
006590403,02,0.000,0,100001645
006591775,02,0.000,0,100001645
006591789,02,0.000,0,100001645
006593363,02,0.000,0,100001645
006593734,02,0.000,0,100001645
006594972,02,0.000,0,100001645
006595662,02,0.000,0,100001645
006600439,02,0.000,0,100001645
006600515,02,0.000,0,100001645
006600584,02,0.000,0,100001645
006600771,02,0.000,0,100001645
006600837,02,0.000,0,100001645
006603043,02,0.000,0,100001645
006603756,02,0.000,0,100001645
006606653,02,0.000,0,100001645
006606669,02,0.000,0,100001645
006606934,02,0.000,0,100001645
006607286,02,0.545,1,100001645
006607357,02,0.936,1,100001645
006607610,02,0.000,0,100001645
006608436,02,0.000,0,100001645
006609270,02,0.022,0,100001645
006610837,02,0.000,0,100001645
006611419,02,0.000,0,100001645
006611875,02,0.000,0,100001645
006612327,02,0.000,0,100001645
006612411,02,0.000,0,100001645
006613006,02,0.000,0,100001645
006614168,02,0.000,0,100001645
006614892,02,0.000,0,100001645
006614926,02,0.000,0,100001645
006616211,02,0.000,0,100001645
006616218,02,0.959,1,100001645
006619854,02,0.000,0,100001645
006628237,02,0.000,0,100001645
006629106,02,0.000,0,100001645
006629588,02,0.000,0,100001645
006631188,02,0.000,0,100001645
006631948,02,0.000,0,100001645
006632435,02,0.000,0,100001645
006633452,02,0.000,0,100001645
006635021,02,0.000,0,100001645
006635026,02,0.000,0,100001645
006635493,02,0.000,0,100001645
006636041,02,0.000,0,100001645
006665064,02,0.267,0,100001645
006665223,02,0.000,0,100001645
006666233,02,0.000,0,100001645
006668646,02,0.000,0,100001645
006668729,02,0.000,0,100001645
006670373,02,0.000,0,100001645
006670894,02,0.000,0,100001645
006672229,02,0.000,0,100001645
006674908,02,0.000,0,100001645
006675714,02,0.000,0,100001645
006675944,02,0.000,0,100001645
006676174,02,0.000,0,100001645
006676725,02,0.000,0,100001645
006677256,02,0.000,0,100001645
006677267,02,0.000,0,100001645
006677841,02,0.086,0,100001645
006678383,02,0.978,1,100001645
006681473,02,0.000,0,100001645
006685403,02,0.001,0,100001645
006685533,02,0.000,0,100001645
006685609,02,1.000,1,100001645
006688398,02,0.000,0,100001645
006690082,02,1.000,1,100001645
006691930,02,0.000,0,100001645
006692180,02,0.000,0,100001645
006692320,02,0.000,0,100001645
006694649,02,0.000,0,100001645
006696381,02,0.000,0,100001645
006696580,02,1.000,1,100001645
006697041,02,0.000,0,100001645
006697128,02,0.000,0,100001645
006697605,02,1.000,1,100001645
006697609,02,0.000,0,100001645
006698670,02,0.000,0,100001645
006699023,02,0.000,0,100001645
006701115,02,0.000,0,100001645
006701459,02,0.000,0,100001645
006704862,02,0.000,0,100001645
006704889,02,0.000,0,100001645
006705026,02,0.949,1,100001645
006706000,02,0.000,0,100001645
006706287,02,0.000,0,100001645
006706982,02,0.000,0,100001645
006707805,02,0.000,0,100001645
006707942,02,0.000,0,100001645
006715221,02,0.000,0,100001645
006715331,02,0.000,0,100001645
006715434,02,0.000,0,100001645
006715809,02,0.000,0,100001645
006716545,02,0.867,1,100001645
006716670,02,0.000,0,100001645
006717216,02,0.000,0,100001645
006718300,02,0.000,0,100001645
006720720,02,0.000,0,100001645
006720889,02,0.000,0,100001645
006721044,02,0.000,0,100001645
006721089,02,0.000,0,100001645
006721123,02,0.000,0,100001645
006721523,02,0.000,0,100001645
006721586,02,0.000,0,100001645
006750902,02,0.000,0,100001645
006752578,02,0.000,0,100001645
006752876,02,0.000,0,100001645
006753253,02,0.000,0,100001645
006755944,02,0.000,0,100001645
006756202,02,0.000,0,100001645
006756386,02,0.000,0,100001645
006756481,02,0.000,0,100001645
006756669,02,0.000,0,100001645
006757160,02,0.000,0,100001645
006758917,02,0.000,0,100001645
006762829,02,0.000,0,100001645
006762923,02,0.000,0,100001645
006762992,02,0.000,0,100001645
006763067,02,0.000,0,100001645
006765575,02,0.000,0,100001645
006766634,02,0.000,0,100001645
006766748,02,0.000,0,100001645
006768394,02,0.983,1,100001645
006768616,02,0.294,0,100001645
006774679,02,0.000,0,100001645
006775034,02,0.000,0,100001645
006776331,02,0.000,0,100001645
006776957,02,0.000,0,100001645
006777016,02,0.000,0,100001645
006777538,02,0.000,0,100001645
006778008,02,0.000,0,100001645
006778019,02,0.000,0,100001645
006778050,02,0.000,0,100001645
006778063,02,0.000,0,100001645
006778289,02,0.000,0,100001645
006779260,02,0.976,1,100001645
006780052,02,0.000,0,100001645
006780893,02,0.000,0,100001645
006781535,02,0.000,0,100001645
006781548,02,0.000,0,100001645
006783562,02,0.000,0,100001645
006783879,02,0.000,0,100001645
